train_loss,val_loss
0.008288329945736595,0.002750959692264695
0.001965599556825939,0.0014365650678864947
0.001419962072092517,0.0020462706325446614
0.001359880229351311,0.001590669577673889
0.0014011137209050078,0.0034172677273613095
0.0010758933962420959,0.0013095230989084385
0.001224205242638393,0.0012582842668629076
0.001127731092022912,0.0010279651781968256
0.0009752943559740893,0.000963183813082921
0.001109225809308616,0.0009222311610909234
0.0009783068932467957,0.0010178608013003475
0.0009538767454173725,0.0010312481612741653
0.0009428410093748567,0.0013889833731521475
0.0008534779545831589,0.001621113426632958
0.0008241854944160058,0.0011172329571264067
0.0007698833502969093,0.0008853757357464568
0.0010706373728743184,0.0012498643143231622
0.0007798018410810022,0.0011656577795707058
0.0007115614840354717,0.0008492681084864653
0.000921933793640595,0.0010945932116672987
0.0009576151946487506,0.001002110287288923
0.0008459036004353671,0.0014989771331559017
0.0008583807173816584,0.0015637031279153901
0.001047096251267812,0.0008639652517135485
0.0007258256318957469,0.0012049001275036152
0.0008200996764107647,0.0011961876032044096
0.0007384598055806218,0.0014312209953360334
0.0008691264140327866,0.0010415772061407715
0.000726421711256429,0.0012374110824179532
0.0007684095690373438,0.0008469644877460259
0.0006401748049534225,0.0008162976894988725
0.0007279355478618545,0.0008607171288009106
0.0008518721256317967,0.00131250928239067
0.0009056101213700265,0.0008957102643510345
0.0006618941037105751,0.0008206404086276151
0.0007475325440771817,0.0008998917756915683
0.0007467360821095338,0.0009727815450814617
0.0007159288798610512,0.0012886487051272893
0.0007171602640388137,0.0014786960919028018
0.000704104066754506,0.0010038026309996328
0.0006780814684217788,0.0011565975608571553
0.0007414798362599482,0.0010893227707705286
0.000748343978108256,0.0007409358876619009
0.0006869411606955123,0.0008788714081620668
0.0006443790669209619,0.0009098158297497816
0.0005580389568046507,0.0015433646473425008
0.0007319423988742111,0.0007854789659141166
0.0008189319025162149,0.0009922031096487058
0.0005647102595191897,0.0008742930552009309
0.000588439254612207,0.0007363684145770598
0.0006344954760741391,0.0014071932825545715
0.0006301146239155284,0.000773200965232889
0.0005872226167371159,0.00101198222543491
0.0006013966385604545,0.0008799655742177942
0.0006338849109508904,0.0009219132571269085
0.0005683215076907893,0.001014084747466858
0.0005228143810156293,0.0007560360964645843
0.0004950991418093259,0.002142523681874027
0.0005403325587530816,0.0007404261711284075
0.0006283800731920269,0.0008495149588774853
0.0006178121537833486,0.0011711672038337824
0.0005293170886136898,0.001791479481882093
0.0005329706930549303,0.0009020088730370718
0.0005362975033802164,0.0007826588592621138
0.00046892707600390174,0.0007257065151375488
0.0005092600947927163,0.0007860132936840084
0.00044703031177658654,0.0008453647090850564
0.00045553020087096325,0.0006927611186436498
0.0005057093139266664,0.0008391875032529161
0.00042776776520832814,0.0008096442426471869
0.0004964119134273575,0.0009137927176486148
0.0004394269022635688,0.000781596457299841
0.00048028885828289283,0.0007799440626018118
0.000440963844027799,0.0010076337348725094
0.00046732610692743604,0.0008957817571901596
0.0004880068217725473,0.0006735522040663896
0.00044409058439351867,0.0032367041094763446
0.00041661080445325047,0.0009107017433178602
0.0004255860935285436,0.0012368021101810702
0.00043953974494586814,0.0009749578192166172
0.00041091419819304375,0.0007883183753791053
0.0004499931528426315,0.0010732618545523226
0.0004014989830822529,0.0011802550087138862
0.0004015434670506925,0.000844263363316065
0.0004502010744945823,0.0012595059563368929
0.0003602642786886057,0.0007911015250074612
0.0003588506639175435,0.0007660837739125115
0.00044049263305579215,0.0007675227769051153
0.0004934442687895282,0.0008579117965211373
0.0004093713072245953,0.0008021310472049483
0.0003625330172023949,0.0006835925189944187
0.0003766018115140902,0.0007771397135128258
0.00036822963511502733,0.0010336691520573332
0.0003634254992210393,0.0013548834346197914
0.00045847412939468095,0.001401773116108731
0.0004012515496724609,0.0007999342667990097
0.00044172290893136775,0.001002396871612435
0.00044817391807182636,0.0007327099152066108
0.00033020880625609956,0.0007399630065463336
0.0003451682923976634,0.0006849128438279697
0.0002867984992191393,0.0007037195857697268
0.0002509287929892103,0.0007317853632779552
0.0002556062429702968,0.0006434308781085702
0.0002442857643137079,0.0006643516348103191
0.00024618070586195247,0.0006939221445544817
0.0002824904111320593,0.0008123378804193275
0.00027198780459338477,0.0007069139295294512
0.00023334437970862754,0.000639843137699668
0.00022366929492702287,0.0006543282923141107
0.00023854079295400907,0.0007241672354446042
0.0002276664558998225,0.0006399341802444715
0.00022510400609979963,0.000650443004139948
0.00023964431106489957,0.0006584475642199268
0.00022526341296179908,0.0006679609556230578
0.00025178265914507444,0.0007564460532509233
0.00024147937050337902,0.0007180474609791274
0.00023251691857394683,0.0007231609840499293
0.00023049363484521903,0.0006584738474569772
0.0002208557016642082,0.0006162451551351142
0.00021098858864182875,0.0006694730395441967
0.0002140472055662944,0.0007056415880947272
0.00023351250995904514,0.0007594674333496628
0.00022248723114068263,0.000632371761522597
0.0002226022268292225,0.0006713163823414926
0.0002200134657548493,0.0006402934888737405
0.00021416474463730698,0.0006802216768126455
0.00019673463333333034,0.0006263369731236212
0.00019850233191082804,0.0006661997111007055
0.0002174342447826543,0.0006237709259678895
0.00020960362484162708,0.0007679213278714825
0.00020419636939851107,0.0008090402140272873
0.00023677954326063646,0.0006562619183055761
0.0002174587371039128,0.0006174823558557373
0.00019983772060753113,0.0007272263250018626
0.00020628462974632802,0.0008758852405860873
0.00020311858118436207,0.0007118122228006325
0.0001906050284972957,0.0007105227059564821
0.0001912531565955209,0.0006134962188172163
0.000214861268500258,0.0006236011395230889
0.00019716195104479864,0.0007327318722889344
0.00020487694616706348,0.0006419193534420269
