epoch,train_loss,train_r2,train_mae,val_loss,val_r2,val_mae
1,0.005048989726770899,-0.68173206,0.049181513488292694,0.0029488972306442977,0.17225075,0.04514166712760925
2,0.0017624117784708002,0.45197296,0.030028263106942177,0.0015053394768083951,0.5774544,0.030090266838669777
3,0.0013548898632799126,0.5588978,0.027127904817461967,0.004801196391181721,-0.3476857,0.059440892189741135
4,0.0014071640023892676,0.5698298,0.02664821967482567,0.00345369857363004,0.030553997,0.049781907349824905
5,0.0012895804240632756,0.59613335,0.025902660563588142,0.0011467311276537734,0.678115,0.02566235512495041
6,0.001307167799965145,0.5936129,0.025897277519106865,0.0016924500349725594,0.52493286,0.03215944394469261
7,0.0012972837147291428,0.612513,0.02556752972304821,0.0015419735848067062,0.5671713,0.031007759273052216
8,0.001208184761667831,0.6287882,0.024258989840745926,0.002088143100126445,0.4138626,0.03805801272392273
9,0.001105385605191214,0.65037906,0.023732516914606094,0.001411509645822467,0.6037922,0.030196448788046837
10,0.001161162004472665,0.6364376,0.023547913879156113,0.001741822431316675,0.51107407,0.033323779702186584
11,0.0012106820757006422,0.62976307,0.024747375398874283,0.0011072031968139607,0.6892104,0.02509976364672184
12,0.0008742770417248485,0.7234503,0.020314237102866173,0.0014858001548192629,0.582939,0.03146084025502205
13,0.0010439054165207954,0.68811727,0.02272890880703926,0.00459221219493134,-0.28902435,0.04909002035856247
14,0.0010511032653466603,0.68326205,0.022897526621818542,0.0010716280238343926,0.6991962,0.02445048838853836
15,0.001001357663721766,0.70128083,0.022674070671200752,0.0010177734997462505,0.71431315,0.024138612672686577
16,0.0007849741431045127,0.75444543,0.02009197510778904,0.0011335344859488643,0.6818192,0.025984453037381172
17,0.0007136575330083293,0.78402793,0.019107794389128685,0.0011280803700382531,0.6833502,0.025351889431476593
18,0.0008540849404748713,0.74885285,0.0202524121850729,0.002071646802482341,0.4184931,0.03440411016345024
19,0.0008967346018812631,0.7236402,0.02017805352807045,0.0019326380154739155,0.45751262,0.03624039888381958
20,0.0008096681442830343,0.7560538,0.020184092223644257,0.001101100078135294,0.6909235,0.025877490639686584
21,0.0007759130746701065,0.76478153,0.019000105559825897,0.0011086624355142142,0.6888008,0.025863563641905785
