epoch,train_loss,train_r2,train_mae,val_loss,val_r2,val_mae
1,0.012137078915113383,-2.2369857,0.06828635185956955,0.003835464629259033,-0.60573554,0.052121568471193314
2,0.0026958934445303097,0.38577217,0.03420322760939598,0.0016881543643575442,0.29324615,0.033441778272390366
3,0.002445944839189125,0.46034908,0.03207238018512726,0.0016062203632579456,0.3275482,0.032619502395391464
4,0.0023348835462803016,0.5203749,0.029885362833738327,0.0023782731819908267,0.004324496,0.04177636280655861
5,0.0024254075720822107,0.4724124,0.031943026930093765,0.0012493086307540453,0.4769709,0.02771247923374176
6,0.001988732766806691,0.58638656,0.027151377871632576,0.0008564049379334559,0.64146197,0.022555595263838768
7,0.002334797532652884,0.49905097,0.03113560751080513,0.0010351305080040728,0.56663764,0.025317193940281868
8,0.0019589758433399967,0.5810046,0.027833202853798866,0.0017615618664300469,0.2625137,0.03503041714429855
9,0.0016853187002502964,0.6711349,0.02522934041917324,0.0011916148572288516,0.50112474,0.02804896980524063
10,0.0019061513099055591,0.6072836,0.02657281421124935,0.0008798255154859433,0.6316569,0.02288110740482807
11,0.0016835706363303455,0.66272914,0.025743499398231506,0.0007522131614617272,0.6850823,0.019761985167860985
12,0.00169741003236027,0.6538024,0.025857090950012207,0.0006875223671488236,0.7121655,0.019168319180607796
13,0.001590209932157124,0.68517053,0.02501438558101654,0.0016007154951686647,0.32985282,0.03415519371628761
14,0.0019127599748545736,0.6204527,0.026752881705760956,0.0022177956025518247,0.07150924,0.04176265001296997
15,0.0016682060420445185,0.68624264,0.022746970877051353,0.0007903298701472259,0.6691246,0.02118491940200329
16,0.0017263211744823707,0.65504575,0.025660516694188118,0.000933044802213949,0.6093763,0.023765278980135918
17,0.0017625984308762164,0.67103744,0.024606188759207726,0.0006555230349051302,0.72556216,0.019327614456415176
18,0.0018825891539357364,0.6306601,0.02605034038424492,0.001606082378836053,0.32760596,0.03472752124071121
19,0.0016174323503437779,0.6909517,0.024660030379891396,0.0007150953520941587,0.7006219,0.020214306190609932
20,0.0015611705193652097,0.73227245,0.022230416536331177,0.0006729790718426985,0.7182541,0.019200002774596214
21,0.0014195072743192082,0.75992304,0.019984781742095947,0.0006509084239667593,0.72749406,0.01885097473859787
22,0.0011640953764316992,0.8209165,0.018409259617328644,0.0007480108271570861,0.6868417,0.020987829193472862
23,0.0011429943500141687,0.8310238,0.01823713444173336,0.000630352956445208,0.7360997,0.018107257783412933
24,0.001344372337557809,0.7769626,0.0205690935254097,0.0007552372292575912,0.6838163,0.021457653492689133
25,0.0013144985127580763,0.7715585,0.02021235227584839,0.0007531539247838863,0.6846885,0.020235100761055946
26,0.001344167002867972,0.7755439,0.019520170986652374,0.0007428590057179083,0.6889985,0.021123165264725685
27,0.001237801699338806,0.79318297,0.019124088808894157,0.0006009550737552695,0.74840724,0.01751645840704441
28,0.0013093895853361962,0.7938999,0.020450616255402565,0.0006451852733793365,0.7298901,0.018838120624423027
29,0.0011909652430443602,0.8233534,0.018596449866890907,0.0010449927918610362,0.56250876,0.026639999821782112
30,0.0012418689006890172,0.8086409,0.01930651254951954,0.0007819476067853837,0.6726339,0.021452682092785835
31,0.001284463057977404,0.7973177,0.018774304538965225,0.001725135627267545,0.27776372,0.03510596975684166
32,0.0011679970079160689,0.82868284,0.018511079251766205,0.0006524125801711953,0.72686434,0.018265722319483757
33,0.001284986944119895,0.78957456,0.01885608583688736,0.0006343221306816407,0.73443806,0.018649965524673462
