epoch,train_loss,train_r2,train_mae,val_loss,val_r2,val_mae
1,0.0059529053053837535,-0.9467511,0.054150890558958054,0.0027154297366319023,0.23962998,0.04097256436944008
2,0.001926435402292299,0.3846907,0.03261333703994751,0.0019229017480304747,0.46155232,0.03386661410331726
3,0.0014798074022484668,0.52576864,0.02772267907857895,0.0017892387967750236,0.49898046,0.03335833549499512
4,0.001524604301334485,0.53769827,0.027790972962975502,0.0021895102277656136,0.3868971,0.03664157912135124
5,0.0011187303459704759,0.6398611,0.02432616800069809,0.0015098865484633357,0.5772041,0.02997210994362831
6,0.0012339765883040688,0.61520535,0.024805791676044464,0.0012595238435199056,0.64731026,0.027339573949575424
7,0.0012174545914405454,0.63346493,0.02450275607407093,0.001352776613517854,0.6211978,0.028150012716650963
8,0.0010198200834179863,0.6814649,0.022721275687217712,0.0011155133360384025,0.6876359,0.025488022714853287
9,0.001124093118385236,0.64789665,0.02370709739625454,0.0017257387391029497,0.51676154,0.0328814722597599
10,0.0010079452864224217,0.68246126,0.022986987605690956,0.001760151173750108,0.5071255,0.03391750156879425
11,0.000950071633344461,0.70077205,0.022275501862168312,0.001083301031534677,0.69665587,0.025402409955859184
12,0.0010851893414178058,0.673213,0.022832049056887627,0.0017223351643102251,0.5177146,0.03330589458346367
13,0.0009747224381155742,0.7042109,0.02246822603046894,0.001124009479933874,0.68525684,0.025889620184898376
14,0.0008054358430200238,0.74604535,0.020498137921094894,0.001179356301340448,0.6697587,0.026365140452980995
15,0.0008387590774484618,0.7381849,0.021115552634000778,0.0017793485068300845,0.5017499,0.03408478572964668
16,0.0009132385796753983,0.72890544,0.02125893533229828,0.001062311783424897,0.70253325,0.024510636925697327
17,0.000988346178341779,0.70146596,0.02235116995871067,0.0011366240416141428,0.6817244,0.02572052553296089
18,0.0007347625769259243,0.783003,0.01917462982237339,0.0011505661421411094,0.67782044,0.02630731277167797
19,0.0008472221649968169,0.7430401,0.020257044583559036,0.0010042292488238963,0.71879745,0.024368928745388985
20,0.0009434280615567278,0.72068626,0.0206937026232481,0.0011219349664583543,0.6858377,0.02591881901025772
21,0.0009483396301958448,0.72050583,0.021096207201480865,0.0016595156776650257,0.53530526,0.03254011645913124
22,0.0008289485469688596,0.7497867,0.020552854984998703,0.0010048696636202144,0.7186181,0.024482687935233116
23,0.0008132975874686622,0.75544536,0.019199052825570107,0.001187381619341607,0.6675114,0.02531825751066208
24,0.0009122060648348711,0.72347564,0.0215783528983593,0.001624570181794884,0.5450907,0.031201928853988647
25,0.0007385853839534743,0.7781087,0.018820220604538918,0.0012133091827249759,0.66025126,0.02743612974882126
26,0.0007188829116348189,0.77529186,0.01895963028073311,0.0011806549903537547,0.66939497,0.02695704996585846
27,0.0008237576904719734,0.7506926,0.019635291770100594,0.0018821093163078095,0.47297496,0.03542952612042427
28,0.0007702952346004627,0.7685627,0.019303826615214348,0.0018184856366511288,0.49079078,0.03551420569419861
29,0.0009281893541190814,0.7200844,0.021541491150856018,0.0019086308543493737,0.46554846,0.03523620590567589
30,0.0007077775135899308,0.7908275,0.01833157241344452,0.0023109125078240515,0.35290217,0.040043216198682785
31,0.0008171463127330806,0.76607215,0.019269734621047974,0.001043645708390322,0.7077601,0.024326246231794357
32,0.0007659954393381331,0.7828649,0.019381046295166016,0.0011119231943532953,0.6886412,0.024882998317480087
33,0.0006912346652348623,0.78664637,0.018459349870681763,0.0009264443548460736,0.74057865,0.02314096875488758
34,0.0008493761943185386,0.7484657,0.01964470185339451,0.0014856478866609015,0.5839914,0.03117235191166401
35,0.0007468449780641214,0.78803945,0.01928705908358097,0.001032928780459061,0.7107611,0.024143623188138008
36,0.0007545822045755647,0.7854091,0.018311571329832077,0.0009483192221854221,0.7344533,0.02358199842274189
37,0.000906491345201449,0.7288289,0.020737074315547943,0.000993689942451847,0.72174865,0.024261079728603363
38,0.0005863144218285282,0.8254999,0.016991764307022095,0.0015436429167529206,0.56775177,0.03034188412129879
39,0.0006274510966650212,0.82099617,0.017457688227295876,0.0009529418054992309,0.7331589,0.023315541446208954
40,0.0007253824579188028,0.77780175,0.01827399805188179,0.001925205718121165,0.46090716,0.03773718699812889
41,0.0007463762840577917,0.77596176,0.018077343702316284,0.0008698915543631365,0.7564145,0.021995244547724724
42,0.000728534822778663,0.7869904,0.018252680078148842,0.000983099724786977,0.7247141,0.02371559664607048
43,0.0006354562417885895,0.8159391,0.016951097175478935,0.0009952702880050841,0.7213061,0.02414688840508461
44,0.0006087368085592485,0.8266743,0.016580238938331604,0.0010517114734083608,0.70550156,0.024331508204340935
45,0.0006221730271575888,0.8141717,0.017469197511672974,0.002215383862633081,0.37965196,0.03897975757718086
46,0.0006356207287426117,0.81540173,0.017225245013833046,0.001590552024172369,0.55461633,0.032396163791418076
47,0.0007392169665959308,0.7849968,0.01905078813433647,0.0010342743505776188,0.71038425,0.024494336917996407
48,0.0005671776637548288,0.8373352,0.016678867861628532,0.0009228095968628859,0.74159646,0.023084284737706184
49,0.0005706356145846897,0.83653504,0.016995463520288467,0.0008873823955574464,0.7515167,0.02249591238796711
50,0.0006898045261530714,0.7931217,0.017555611208081245,0.0009658897801572497,0.7295332,0.023856934159994125
51,0.0006493779410921944,0.80992067,0.017311858013272285,0.001030336068620607,0.71148705,0.0243202093988657
52,0.0006636125266961695,0.8161236,0.01706317625939846,0.0008860066335535411,0.7519019,0.02258967235684395
53,0.0006003878997782661,0.8299573,0.01682952605187893,0.0014132640210637475,0.6042602,0.03010471910238266
54,0.0005455404913867279,0.84033966,0.016001468524336815,0.0009485738446686046,0.734382,0.02330171875655651
55,0.0007042437854027536,0.7951674,0.016853712499141693,0.0010509380382320388,0.70571816,0.024163663387298584
56,0.0005919828425799373,0.82948077,0.016842830926179886,0.0017930663425628564,0.4979086,0.03485674783587456
57,0.0005186910279728646,0.85034955,0.015389082953333855,0.000997793572466998,0.72059953,0.024062346667051315
58,0.0004997353946594681,0.8614966,0.015315055847167969,0.0020980299228713626,0.41251326,0.039446327835321426
59,0.000567773419581993,0.8282367,0.016638020053505898,0.0015240250975780544,0.57324517,0.031044183298945427
60,0.00046860961112384097,0.8628823,0.01523721031844616,0.001218688207097932,0.65874505,0.02773086540400982
61,0.0006129868757455536,0.82720417,0.01577656902372837,0.0011963006209791739,0.66501397,0.026767132803797722
62,0.0004649629876527546,0.8676159,0.014867736026644707,0.0009064806909481814,0.74616885,0.022844623774290085
63,0.0004879003787680577,0.8601792,0.015051002614200115,0.0008768987845935863,0.7544523,0.022357642650604248
64,0.0005443477926775086,0.8416249,0.015266712754964828,0.0010877007193202193,0.69542396,0.024936510249972343
65,0.0004750531008332683,0.86375976,0.015147656202316284,0.0011213764999852035,0.685994,0.02617676556110382
66,0.0004065530268991564,0.88420105,0.013939970172941685,0.0008261398139139597,0.76866573,0.021752027794718742
67,0.00044981294261457256,0.8774223,0.014057926833629608,0.0010178318701773172,0.71498847,0.02414761111140251
68,0.0004873547327265945,0.8618021,0.015223260968923569,0.002555060231638871,0.28453642,0.043315861374139786
69,0.00047872324110743953,0.8645148,0.014609633944928646,0.0019170456057922406,0.46319216,0.03626516833901405
70,0.00048438737573183483,0.86112094,0.015248129144310951,0.0011747621495712113,0.6710451,0.026502640917897224
71,0.0004362388233909007,0.8855986,0.014212517067790031,0.0009213368462809881,0.7420088,0.02314794436097145
72,0.0004097641453732825,0.8897988,0.013802717439830303,0.0009183367357480448,0.7428489,0.02344585582613945
73,0.0004342557481372389,0.87500244,0.014342992566525936,0.0009275863987284821,0.7402588,0.023697717115283012
74,0.0004737200269035344,0.8682304,0.014959393069148064,0.0013170581395653162,0.6311996,0.029093556106090546
75,0.0003917382350861634,0.89705086,0.013414697721600533,0.0017594254597844113,0.5073286,0.033587805926799774
76,0.0006368197959919668,0.8157573,0.015955056995153427,0.001088160000443136,0.69529533,0.02537693828344345
77,0.0005079666758646285,0.85705954,0.015782102942466736,0.0009002457932242518,0.7479147,0.0231560580432415
78,0.0005118271557325621,0.85389537,0.015472814440727234,0.0009145431242705811,0.74391115,0.023781081661581993
79,0.00044343465587375584,0.8785257,0.014119374565780163,0.001104423294480874,0.6907413,0.025574101135134697
80,0.0004100617318444663,0.8913201,0.013934816233813763,0.0008212430563904506,0.77003694,0.021699432283639908
81,0.0003782999542521461,0.89760244,0.013060829602181911,0.001014618226730172,0.7158884,0.025057002902030945
82,0.00044125665464858394,0.87961704,0.013769594021141529,0.0008945405549768891,0.7495123,0.022635703906416893
83,0.00037955190714335365,0.9011876,0.013167730532586575,0.0008595712725839122,0.7593043,0.02231353521347046
84,0.0003627002927003931,0.90068614,0.013067186810076237,0.0008300146207947171,0.76758075,0.02203746698796749
85,0.0003724232511344263,0.90071243,0.012929853051900864,0.0009551945951811614,0.73252803,0.02375553734600544
86,0.00040077002001301544,0.8946746,0.013502158224582672,0.0009724371250138267,0.7276998,0.02463243156671524
87,0.00035467732019574266,0.90481186,0.012906961143016815,0.0009583938610840799,0.73163223,0.023202287033200264
88,0.000412703395527664,0.88632977,0.013823362998664379,0.0012993024651049858,0.6361716,0.029306387528777122
89,0.0003778391430659696,0.89681244,0.013446135446429253,0.0008879746925247051,0.7513509,0.02274077571928501
90,0.00039501444940773445,0.89246374,0.01320395153015852,0.0009088220177581171,0.7455132,0.02282223477959633
91,0.0003635363260014549,0.90219635,0.01261801179498434,0.0012708237501530548,0.6441461,0.02845207415521145
92,0.0006037605083790896,0.8189185,0.015738872811198235,0.0010103760826405445,0.71707624,0.024412428960204124
93,0.000424386331618672,0.8868318,0.013455281034111977,0.0008338377115546495,0.7665102,0.022222382947802544
94,0.0003960118987455865,0.88727796,0.01324528083205223,0.0008719559124916856,0.7558364,0.022296242415905
95,0.00031552785770878975,0.9177162,0.011783001013100147,0.0009646196834525311,0.72988886,0.023860322311520576
96,0.0003521261946970158,0.9069314,0.01271524652838707,0.0012017906012489294,0.66347665,0.027487292885780334
97,0.00040381503343733257,0.89267904,0.01322773564606905,0.005107622292271747,-0.43022776,0.06533971428871155
98,0.00048137674098476616,0.8681333,0.013855899684131145,0.000984146340359083,0.724421,0.023846564814448357
99,0.00041799015914382017,0.8881283,0.014257286675274372,0.0008910777867727337,0.75048196,0.022279493510723114
100,0.00037781114327865135,0.90123636,0.01278193574398756,0.0009570293470176976,0.7320143,0.024363690987229347
101,0.0003271666841796496,0.91367006,0.011383621953427792,0.0007823648382768487,0.78092355,0.021224116906523705
102,0.0002542163985824959,0.9380978,0.01013853307813406,0.0008636107124001175,0.7581732,0.022737687453627586
103,0.00025536098788810573,0.9385748,0.010336622595787048,0.0008521277565323623,0.76138866,0.02269519679248333
104,0.00025312287999751474,0.938835,0.010259883478283882,0.0007735347729055332,0.7833961,0.02129538170993328
105,0.00025748672142157013,0.9401746,0.010223997756838799,0.0008395190569431041,0.7649193,0.022561777383089066
106,0.0002607715145398553,0.9339374,0.010288779623806477,0.0008138535777106881,0.7721061,0.02121339552104473
107,0.00023265580477609986,0.94527406,0.009530599229037762,0.0007938845607238414,0.7776978,0.021600183099508286
108,0.00023553822088409826,0.9469781,0.009575062431395054,0.0008740031263222555,0.7552631,0.022862592712044716
109,0.00023538385285972653,0.9441745,0.009822985157370567,0.0007369396623498175,0.7936434,0.020564628764986992
110,0.0002162858832861092,0.9505216,0.009166774339973927,0.0007660782546232337,0.7854841,0.020784497261047363
111,0.00022142805114505425,0.94482905,0.009496884420514107,0.000769258090758543,0.7845937,0.020707029849290848
112,0.00022280812197653273,0.9466862,0.009377313777804375,0.0007755506155786641,0.7828316,0.020698554813861847
113,0.00023449848452056273,0.94568926,0.009611262008547783,0.0008262734677747408,0.76862836,0.021669046953320503
114,0.00022482991549288114,0.9495094,0.009368643164634705,0.0008329295581488898,0.7667645,0.02194570191204548
115,0.00024046963162036603,0.9441414,0.009790810756385326,0.0008102595953278856,0.7731125,0.02102287858724594
116,0.00022255301059807787,0.9477788,0.009310951456427574,0.0008671420275584443,0.7571844,0.022304004058241844
117,0.00023431661609155612,0.9443532,0.009908447973430157,0.0007918566164008274,0.77826566,0.020703285932540894
118,0.00022717309441357887,0.9460367,0.009520648047327995,0.0007826104345408901,0.78085476,0.021229863166809082
119,0.0002274581937069602,0.9503622,0.009407538920640945,0.0008069206849627552,0.7740475,0.021671433001756668
120,0.00023426287138272314,0.9511374,0.009320832788944244,0.0013509108584164541,0.6217202,0.02944740653038025
121,0.00023506095149314942,0.9429083,0.009923985227942467,0.0009505397103952639,0.7338315,0.023594699800014496
122,0.00021735604202437292,0.95148975,0.009126669727265835,0.0007628221286549454,0.78639585,0.02071337215602398
123,0.00020081647988677594,0.9554912,0.008738481439650059,0.0007821927769351509,0.7809717,0.021108970046043396
124,0.00021071508774706766,0.9517455,0.009019502438604832,0.0008407360682610697,0.7645785,0.021975653246045113
125,0.00020496918920731949,0.95649135,0.008602751418948174,0.0007753976629805061,0.78287446,0.020722521468997
126,0.00021001189241462567,0.9556163,0.008828644640743732,0.0010950472881186963,0.69336677,0.026522992178797722
127,0.00023093080333711554,0.9473316,0.009610206820070744,0.0008372996477168295,0.7655408,0.0215909443795681
128,0.00022237825746990902,0.95306104,0.009207813069224358,0.0008074800434494109,0.7738908,0.02091723121702671
129,0.0002380578797935347,0.9466354,0.009711693972349167,0.0008744449582499214,0.7551394,0.02214958518743515
130,0.00019278490684607592,0.95852745,0.008496631868183613,0.0008140702467831053,0.77204543,0.021191362291574478
131,0.00021190723447785125,0.95320004,0.00878344289958477,0.0008279708490275588,0.768153,0.02168281376361847
132,0.00021248889762643788,0.95763713,0.008596406318247318,0.0008224281159862554,0.76970506,0.02122681215405464
133,0.000216262861965522,0.9505161,0.009175404906272888,0.0008385304136814557,0.76519614,0.021563820540905
134,0.0002059940952100637,0.9520745,0.008947225287556648,0.0007995941023064124,0.776099,0.021482428535819054
135,0.00020182968186128843,0.956582,0.008710111491382122,0.0007529895741581207,0.78914917,0.020288657397031784
136,0.0002079539942798857,0.9574252,0.00881197303533554,0.0008478601305902778,0.7625837,0.02198570966720581
137,0.00021801842066935915,0.9564913,0.00860472209751606,0.0009432281160856158,0.7358788,0.024148548021912575
138,0.00018957701017506212,0.9599229,0.008317551575601101,0.0007387996405298576,0.7931226,0.020306440070271492
139,0.00019614652028309497,0.9573367,0.008649451658129692,0.0007892644458180253,0.7789915,0.02107512578368187
140,0.0002262903527064647,0.95296973,0.009316283278167248,0.0009636219870097516,0.7301682,0.023626893758773804
141,0.00021104665435690799,0.95634776,0.008870824240148067,0.0007918370823129947,0.77827114,0.021046940237283707
142,0.00019116554467473178,0.9602165,0.008425189182162285,0.0007532665977714124,0.78907156,0.02014194056391716
143,0.000224723876344967,0.95100576,0.009027884341776371,0.0007923639468139126,0.7781236,0.020809991285204887
144,0.00020492247672400667,0.9579866,0.00876921322196722,0.0007773307313360435,0.7823332,0.02073829062283039
145,0.00018978585743491703,0.96116996,0.008158854208886623,0.0007964743979605826,0.7769726,0.020863976329565048
146,0.00018167726643504822,0.9625417,0.008036373183131218,0.0007992636445643646,0.7761916,0.02079363353550434
147,0.00018493730735621094,0.960736,0.008149107918143272,0.0007476599461669143,0.79064155,0.020328296348452568
148,0.00021482379672530888,0.9532297,0.009143008850514889,0.0007449654782658596,0.791396,0.020073378458619118
149,0.00019250244655727748,0.9608207,0.008373726159334183,0.0007706984259728423,0.78419036,0.020552027970552444
150,0.00019443672448880687,0.957153,0.00842428021132946,0.0007847500743255729,0.7802556,0.021066607907414436
151,0.00019386326051469712,0.96111345,0.008237631991505623,0.0007790208414188905,0.78185993,0.0206135381013155
152,0.0001960169067078738,0.9585944,0.00846721138805151,0.0007859036203945515,0.7799326,0.020920345559716225
153,0.00018580156391297283,0.960767,0.007821285165846348,0.000718175890670033,0.7988976,0.01999111846089363
154,0.0001874225010351509,0.9610938,0.008235348388552666,0.0007696765867057882,0.78447646,0.02076064795255661
155,0.00018501283957618586,0.96170366,0.00821219477802515,0.0009371622292187823,0.73757744,0.023269938305020332
156,0.00019379382494787284,0.9598742,0.008544647134840488,0.0008223903833110354,0.76971567,0.022108007222414017
157,0.0001892912779028808,0.96024555,0.008238540031015873,0.0008044839011166583,0.7747298,0.02113344520330429
158,0.0001806792221463419,0.9641999,0.007944219745695591,0.0010330848616559977,0.7107173,0.024417614564299583
159,0.00019468006193648746,0.9605901,0.008266594260931015,0.0007713886332653818,0.78399706,0.020638706162571907
160,0.0001873892319879775,0.96059185,0.00815589539706707,0.0008343103582652293,0.7663778,0.021483149379491806
161,0.00018158964825468646,0.9638814,0.007846057415008545,0.0010220096088760407,0.71381867,0.025191739201545715
162,0.0001925150729340244,0.9601579,0.00857479777187109,0.0008674354012249223,0.7571022,0.022433830425143242
163,0.0002045330638674345,0.96004134,0.008541238494217396,0.0008009984362084274,0.7757058,0.02135319821536541
164,0.00018111848530594576,0.9624955,0.0079439552500844,0.0008588256848597036,0.75951314,0.02193533442914486
165,0.00018629450910147527,0.96061337,0.008316406980156898,0.0008621602031922379,0.7585794,0.02241319976747036
166,0.00018221233654407677,0.9656129,0.007716763764619827,0.0008113474788716732,0.77280784,0.02103649266064167
167,0.00018413076253290768,0.96365744,0.007951656356453896,0.0007395446114040492,0.792914,0.02008083462715149
168,0.00019129157793169112,0.9595635,0.008314483799040318,0.0007681281575973416,0.7849101,0.020884603261947632
169,0.0001723841150491404,0.965018,0.007635326590389013,0.0007429443918636222,0.79196197,0.020340505987405777
170,0.00018190628239287822,0.9641459,0.008016369305551052,0.0007670961166187733,0.78519905,0.020505569875240326
171,0.00017300278254900515,0.9658926,0.007748140953481197,0.0008001986279220873,0.77592975,0.020898597314953804
