train_loss,val_loss
0.0065449929892778536,0.004151043992134787
0.001964564346810062,0.002232279975241397
0.0013657474167159702,0.0019874274327512428
0.0011848824916700956,0.0018390601146079245
0.001227621368060612,0.0016837043705843872
0.0010570521931278021,0.0014662308824042996
0.0009818762682386284,0.0013986141425940447
0.0010060851134551622,0.0012941827314192213
0.0008269392978436315,0.001339746566057947
0.0007453657217416767,0.0012170656773693117
0.0007183422630524928,0.0012247355909840692
0.0007569749527225814,0.0012476693171588503
0.0008373248115524812,0.0011885273320705215
0.0007502650086506083,0.001272705940477292
0.0006500488383557093,0.0010864407799783208
0.0007221420348204916,0.0011577255241734124
0.0006553275965614747,0.0010867281761463908
0.0006619597502581648,0.0011735656006398784
0.0006434467198983178,0.0011234352182701746
0.000598188509398929,0.0016714889582375555
0.0007395873981158942,0.001367009063432743
0.0007342889105778351,0.0015345313545977656
0.0005880304915335047,0.001065880125711039
0.0005475034453258116,0.0013731834972559502
0.000554716795887769,0.0010518484670281798
0.0005903399564680322,0.0010823034928321388
0.0005917918045918621,0.0010891279419359965
0.0005534645892620122,0.0009892667926952759
0.0005015142539762362,0.0009127943418734582
0.0006749494971957003,0.002019864120480334
0.0005477178090668971,0.000978833176820535
0.0005284059847059969,0.001006158690665772
0.00046722034568402206,0.0009860944131881127
0.0005417617268180373,0.0009565869758502294
0.0005289092561287817,0.001067252097413492
0.0005218379422346662,0.0009122228101742538
0.0004544114461077839,0.0011517191396469807
0.0005222383072122484,0.0009239182731406803
0.0006397946817072489,0.0014293415454776708
0.000563740548479782,0.0010551389103182853
0.0005086283724901793,0.0009743412825565189
0.0005094921807707658,0.000836272901871536
0.0005121183706147454,0.0011992903831475354
0.0006077446538619712,0.0009262019584914951
0.0005069953220109666,0.000971395201331964
0.0004953286996475957,0.0009777416773462967
0.0004297258107986173,0.0009499947566668064
0.00048124315212596955,0.0008816915283027988
0.0005843310428030684,0.000929771286024192
0.0005363968823195178,0.0011763522639322334
0.00042453920561311744,0.0011204210839746319
0.0004956866606892713,0.0008596945307076429
0.00045729889063122456,0.0009163611344751212
0.0004941933621273212,0.0009847853712745623
0.00047276077507185063,0.0009255275476494103
0.0004818660208636491,0.0014034616650037822
0.0004154941852539763,0.0008238834939751919
0.0004335723423107357,0.0009456614828144414
0.0005074570255496434,0.0010675549223914226
0.0004141405883699935,0.00116185369111146
0.0006508408953012918,0.0009292660339521768
0.00038085599678173347,0.0008418551621982804
0.00043505670532929987,0.0009511749127081462
0.0003793381402169481,0.0009253931607752716
0.00040336978359710186,0.0008148149072164388
0.00040198494781930344,0.0010416565797577947
0.0005133312896301595,0.0020465709579487643
0.0005154794166905242,0.0010096547985046264
0.00048187056887973327,0.0008190223010805198
0.00041341317483215256,0.0007937415261063483
0.00047185243021656125,0.0008944722645395955
0.0004481856802016404,0.000908039585340494
0.00038036342174764255,0.0007671224259775438
0.00036540063749708224,0.0009438018334698883
0.00037763610648575374,0.0008363994720363708
0.00038403067676749664,0.0007851266693243217
0.0004198428114724321,0.0007677657692995552
0.00036428663797906125,0.0008227973642206683
0.0004144855563493602,0.0008887546590541477
0.0004191841807288325,0.000911829845467784
0.0003849121384077826,0.0008955535426477849
0.00043515630394028567,0.0009402845118364149
0.0003634296822748125,0.0007581802340046991
0.00040896523287287345,0.0010619754399056043
0.0004350650436766141,0.0009318898649668539
0.00033381006674254067,0.0007567489192139729
0.0003840009444781874,0.0007629386614000191
0.00034987037476459475,0.0007954053227987254
0.00046426720674587024,0.0007883779229838159
0.000376853112109745,0.0009795245205483588
0.0003576276511863432,0.0008263150814646509
