epoch,train_loss,train_r2,train_mae,val_loss,val_r2,val_mae
1,0.004665365934429339,-0.28425074,0.04595902934670448,0.0034295378164166494,0.039666653,0.04562556371092796
2,0.001584594934258331,0.5948452,0.02844700776040554,0.0027590610723926393,0.22741234,0.04169578105211258
3,0.0012106605100426562,0.6995077,0.02410408854484558,0.0015286695185919733,0.5719446,0.029665837064385414
4,0.0010875134203073027,0.7481369,0.021854527294635773,0.0019381455149807972,0.45728374,0.0339786633849144
5,0.0008572471035316052,0.7941423,0.01980767212808132,0.0014671648185280882,0.589167,0.029284842312335968
6,0.0011068171045129796,0.72576,0.023130569607019424,0.0014031345581079458,0.6070967,0.028279341757297516
7,0.0010182514010497053,0.769635,0.02080271951854229,0.0022123399799391305,0.38050437,0.037233661860227585
8,0.0009975083721888813,0.76474184,0.021492749452590942,0.0012738802399712079,0.6432902,0.02756313607096672
9,0.0009912737652473442,0.76471215,0.020975133404135704,0.0011827646284989076,0.6688043,0.026384443044662476
10,0.0007643590031163374,0.8255626,0.018238477408885956,0.0013667195289520733,0.61729354,0.028473369777202606
11,0.000760458445382797,0.8280418,0.018189461901783943,0.0011641848781972608,0.67400694,0.026519425213336945
12,0.0009181165301848301,0.7963067,0.019350558519363403,0.0014941616334601655,0.5816074,0.030520454049110413
13,0.0008717385782495536,0.80047244,0.019797630608081818,0.0015685321396273193,0.5607823,0.031807731837034225
14,0.0007222188361922233,0.8386301,0.017573995515704155,0.0011707266482214134,0.67217517,0.025832494720816612
15,0.0007636989691322335,0.8200338,0.018793148919939995,0.001107805766854677,0.6897941,0.024964261800050735
16,0.0009086873050428224,0.79061687,0.01935441792011261,0.0011344676271879248,0.68232834,0.025375209748744965
17,0.0008591227807313808,0.81032336,0.019305795431137085,0.0011100396816316363,0.6891686,0.025243300944566727
18,0.0006163859950391613,0.8698841,0.01580885797739029,0.0011266225876359196,0.68452513,0.025593306869268417
19,0.0007187080959129828,0.8439362,0.017011860385537148,0.002438832385852546,0.3170824,0.04175849258899689
20,0.0008548348477726305,0.80846924,0.01848747208714485,0.0012845550598254128,0.6403011,0.02797003462910652
21,0.0008944663582202599,0.8048655,0.019119536504149437,0.002217337597983998,0.3791049,0.03812984377145767
22,0.0007808086965392909,0.81978637,0.018481392413377762,0.0014827329367076679,0.58480763,0.03098451904952526
23,0.0007811319603938493,0.8256991,0.01713814027607441,0.0011462210899307614,0.6790371,0.025052661076188087
24,0.000688881959527144,0.8507217,0.01618986576795578,0.0012018366110031352,0.6634638,0.026200810447335243
25,0.0007671276799929088,0.8313906,0.017957061529159546,0.0012596473057484214,0.6472757,0.026780715212225914
26,0.0006281495901578732,0.857092,0.016497666016221046,0.001851358792635721,0.48158568,0.03593669459223747
27,0.0007146009596358177,0.8438904,0.01681750826537609,0.0010644274802064095,0.70194083,0.02465777099132538
28,0.0007345449229355105,0.8384588,0.017092186957597733,0.0011289307567415945,0.6838787,0.02564692310988903
29,0.0007638574270211893,0.8268107,0.01795153133571148,0.002205767338184309,0.38234484,0.03797989338636398
30,0.0007235635213334878,0.8418824,0.017028015106916428,0.0023341712398752892,0.3463894,0.03834887221455574
31,0.0007952210203164755,0.8344448,0.017479252070188522,0.0013911982492273633,0.61043906,0.02966012805700302
32,0.0008974198001696962,0.80963516,0.019685689359903336,0.0016542253315295556,0.5367867,0.03117704950273037
33,0.0006138970325708204,0.86653334,0.015661051496863365,0.002248344342708104,0.37042242,0.03774898126721382
34,0.0009068821855804733,0.7945454,0.018168676644563675,0.0018223311945602492,0.4897139,0.03538002073764801
35,0.0008989898019312996,0.8003686,0.019491001963615417,0.0011182520851025204,0.68686897,0.024944597855210304
36,0.0007868917061956003,0.8389882,0.01627976819872856,0.0018210710153322327,0.49006683,0.03381180763244629
37,0.0007641149042595568,0.8271487,0.01761203072965145,0.001458775026328636,0.5915164,0.03146330267190933
38,0.0006447890376949656,0.8608481,0.016148343682289124,0.0011850325199190802,0.66816926,0.02592533826828003
39,0.0006845709693924322,0.85264015,0.016298433765769005,0.001283310108830209,0.6406497,0.02717534266412258
40,0.0006747792849325184,0.8510466,0.015962017700076103,0.0010884232038946508,0.69522154,0.0254955030977726
41,0.0006632154918778484,0.8586692,0.015566461719572544,0.0012878728405576506,0.639372,0.028566574677824974
42,0.0007490964940939441,0.835583,0.01687007211148739,0.001241089648151875,0.65247214,0.027186913415789604
43,0.0006292570657140391,0.8694508,0.015588464215397835,0.0011055750285529277,0.6904187,0.02635374292731285
44,0.0008094173678096715,0.8176619,0.016773073002696037,0.0012243234535308305,0.6571671,0.026796072721481323
45,0.0006945721953656879,0.84328127,0.016418278217315674,0.0013903670937217998,0.61067176,0.029001032933592796
46,0.0007076204995392799,0.84814405,0.01693647913634777,0.001179635804952868,0.6696804,0.0266086608171463
47,0.000708450499831956,0.8446704,0.015708772465586662,0.0010899330143619216,0.6947988,0.024961158633232117
48,0.000590568083210764,0.8752672,0.014937343075871468,0.0011803814597040802,0.6694716,0.02500232867896557
49,0.0006277471369418625,0.8733078,0.01546589657664299,0.0013936727007375265,0.60974616,0.029300587251782417
50,0.0006253635101623299,0.8638259,0.015426254831254482,0.0009806556279420271,0.7253985,0.02384897507727146
51,0.000621089007372731,0.87634796,0.015469834208488464,0.0011069666054019163,0.6900291,0.0258103646337986
52,0.0008818683722281651,0.8064083,0.01894289068877697,0.0012437911821101908,0.65171576,0.026726078242063522
53,0.0007883141507422217,0.82576954,0.01613052934408188,0.0010835973856349785,0.6965729,0.02486257441341877
54,0.0005874078289835238,0.87429386,0.014583034440875053,0.0010598774054954513,0.70321494,0.02430000528693199
55,0.0007240972309587625,0.84323716,0.015429488383233547,0.0012212608718147977,0.65802455,0.02653665468096733
56,0.0005750028262640947,0.8862925,0.014648553915321827,0.0009122775021932406,0.7445456,0.022674687206745148
57,0.0005146978326016883,0.8954519,0.012968792580068111,0.0009574679092371038,0.7318915,0.02316948212683201
58,0.0006442904906774553,0.866057,0.01505339052528143,0.0012723040400129376,0.6437316,0.02714081108570099
59,0.0006146675157458805,0.86926454,0.015193533152341843,0.0020321659870784392,0.43095636,0.03619498759508133
60,0.0005193487090689192,0.8924357,0.01381747703999281,0.0015093250622472915,0.57736135,0.03097032569348812
61,0.0006963073422183543,0.85794795,0.014866608195006847,0.0011186109335681834,0.6867685,0.025482112541794777
62,0.0005600395670172275,0.8860512,0.014426492154598236,0.0011007658597001265,0.6917654,0.02565750479698181
63,0.0005485460016507417,0.88641053,0.013914897106587887,0.0009966656677545859,0.7209154,0.02396148070693016
64,0.000644540000739965,0.8611143,0.01589786633849144,0.0014024695474251267,0.6072829,0.02837837114930153
65,0.0005980683622486576,0.8734193,0.014998378232121468,0.0014721246907947124,0.58777815,0.030810300260782242
66,0.0004883847487785282,0.9021287,0.01345433946698904,0.001049078983815137,0.7062387,0.02415955439209938
67,0.0005347053032926343,0.8993857,0.013358945026993752,0.00116096836166029,0.6749076,0.02590200863778591
68,0.0005796065667713884,0.8816404,0.014642181806266308,0.0009704289556726878,0.7282621,0.023449409753084183
69,0.0006728803776909252,0.8526926,0.013396202586591244,0.048020716901723444,-12.446678,0.21558736264705658
70,0.000661736832170307,0.8552107,0.016023144125938416,0.0021080772696845072,0.4096998,0.03821995109319687
71,0.0006530094663677926,0.8760731,0.014810342341661453,0.0010171825412934993,0.71517026,0.024156784638762474
72,0.0005823477978731669,0.8789595,0.01395711675286293,0.0010492464963919221,0.7061918,0.02419002540409565
73,0.0005371997704826239,0.8810849,0.013434609398245811,0.0011443894596375299,0.67955005,0.025943562388420105
74,0.0005701293120093138,0.8840907,0.014338042587041855,0.001051043840609007,0.7056885,0.024177296087145805
75,0.0005225480425530425,0.9017494,0.012538443319499493,0.0022183829602015355,0.3788122,0.039097048342227936
76,0.0005770576185025216,0.8853229,0.014328776858747005,0.0016749977069660956,0.53097,0.031192585825920105
77,0.000631885913391554,0.86702937,0.015887992456555367,0.0009825128542352065,0.72487843,0.023979855701327324
78,0.000599675723516808,0.87042344,0.015541217289865017,0.0010692160959593403,0.7005999,0.02428598143160343
79,0.000502637129594999,0.9087126,0.012780528515577316,0.0009536372237633188,0.73296416,0.02334272861480713
80,0.0005987280098555752,0.8863711,0.014476591721177101,0.0009364620515334852,0.73777354,0.02311827428638935
81,0.0005299816621458754,0.8891679,0.013308301568031311,0.0010459889941022316,0.70710397,0.024428073316812515
82,0.0005243032009180275,0.9007366,0.01350673008710146,0.0009563032439930034,0.7322176,0.0232465211302042
83,0.0005720631716981408,0.89466643,0.013056719675660133,0.0010970232073919145,0.6928134,0.02562044747173786
84,0.0006246677330421217,0.87143606,0.01495095994323492,0.0009125551728942951,0.74446785,0.022873032838106155
85,0.0004928192201592812,0.9035411,0.012924475595355034,0.000957759468638826,0.73180985,0.023612521588802338
